PY,PT,PG,Have_Funding_Agency,Author_count,Funding_agency_count,Squeezed_Publisher,Contain_Top_All_authors,Contain_Top_All_funding_agencies,Count_of_top_funding_agency,Contain_Top_PU
2013.0,S,8,1,6,1,Other Publishers,0.0,0.0,0,0.0
2013.0,B,4,0,5,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,7,1,7,5,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,9,1,5,1,Other Publishers,0.0,0.0,0,0.0
2013.0,S,6,0,9,0,Other Publishers,0.0,0.0,0,0.0
2013.0,S,7,0,6,0,Other Publishers,0.0,0.0,0,0.0
2013.0,S,5,0,2,0,Other Publishers,0.0,0.0,0,0.0
2013.0,S,6,0,6,0,Other Publishers,0.0,0.0,0,1.0
2013.0,J,8,1,6,2,Other Publishers,0.0,0.0,0,0.0
2013.0,S,11,0,3,0,Other Publishers,0.0,0.0,0,1.0
2013.0,S,5,0,2,0,Other Publishers,0.0,0.0,0,1.0
2013.0,J,13,1,4,3,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,8,1,11,9,Other Publishers,0.0,0.0,0,0.0
2013.0,J,13,1,3,2,Other Publishers,0.0,0.0,0,0.0
2013.0,J,7,1,5,2,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,S,6,0,2,0,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2013.0,S,4,0,3,0,Other Publishers,0.0,0.0,0,1.0
2013.0,J,17,0,5,0,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,9,1,9,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,6,1,7,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,11,0,3,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,7,1,8,4,Other Publishers,0.0,0.0,0,0.0
2013.0,J,3,1,7,4,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,S,6,0,3,0,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,S,5,0,3,0,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,S,5,0,5,0,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,J,6,1,9,7,Other Publishers,0.0,0.0,0,0.0
2013.0,S,15,1,4,3,Other Publishers,0.0,0.0,0,0.0
2013.0,J,8,1,5,8,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,8,1,6,1,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,11,1,6,2,Other Publishers,0.0,0.0,0,0.0
2013.0,S,7,1,6,2,Other Publishers,0.0,0.0,0,0.0
2013.0,S,7,0,5,0,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,S,7,1,4,2,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,S,8,1,7,4,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,S,5,1,7,1,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,S,7,0,6,0,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,S,8,1,4,2,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,S,8,0,3,0,Other Publishers,0.0,0.0,0,0.0
2013.0,S,6,1,4,4,Other Publishers,0.0,0.0,0,0.0
2013.0,J,16,0,1,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,4,1,2,4,Other Publishers,0.0,0.0,0,0.0
2013.0,J,3,1,7,3,Other Publishers,0.0,0.0,0,0.0
2013.0,S,10,0,8,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,8,1,4,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,8,1,4,7,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,8,1,11,6,ROYAL SOC CHEMISTRY,0.0,1.0,1,1.0
2013.0,J,5,0,4,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,5,1,5,3,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,8,1,7,4,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,9,1,6,2,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,S,7,0,14,0,Other Publishers,0.0,0.0,0,0.0
2013.0,S,4,0,12,0,Other Publishers,0.0,0.0,0,0.0
2013.0,S,2,0,1,0,Other Publishers,0.0,0.0,0,1.0
2013.0,S,2,0,3,0,Other Publishers,0.0,0.0,0,1.0
2013.0,S,3,0,3,0,Other Publishers,0.0,0.0,0,1.0
2013.0,S,2,1,5,2,Other Publishers,0.0,0.0,0,1.0
2013.0,J,15,1,5,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,12,1,4,2,Other Publishers,0.0,0.0,0,0.0
2013.0,J,24,1,1,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,10,1,8,2,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,7,1,7,3,Other Publishers,0.0,0.0,0,0.0
2013.0,J,9,1,6,4,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,12,0,4,0,Other Publishers,0.0,0.0,0,0.0
2013.0,S,2,0,3,0,Other Publishers,0.0,0.0,0,1.0
2013.0,S,6,0,5,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,8,0,5,0,Other Publishers,0.0,0.0,0,0.0
2013.0,S,2,0,2,0,Other Publishers,0.0,0.0,0,0.0
2013.0,S,2,0,2,0,Other Publishers,0.0,0.0,0,0.0
2013.0,S,8,1,6,3,Other Publishers,0.0,0.0,0,0.0
2013.0,J,9,1,7,1,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,16,1,2,3,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,8,1,6,7,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,9,1,5,1,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,7,1,16,6,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,8,1,9,3,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,8,1,5,5,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,10,1,2,2,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,5,1,1,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,5,1,7,3,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,9,1,6,3,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,9,0,1,0,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,8,1,7,2,Other Publishers,0.0,0.0,0,0.0
2013.0,B,6,0,8,0,Other Publishers,0.0,0.0,0,0.0
2013.0,B,6,0,9,0,Other Publishers,0.0,0.0,0,0.0
2013.0,S,2,0,4,0,Other Publishers,0.0,0.0,0,1.0
2013.0,J,5,1,5,5,WILEY-V C H VERLAG GMBH,0.0,0.0,0,1.0
2013.0,J,11,1,3,2,Other Publishers,0.0,0.0,0,0.0
2013.0,J,10,1,7,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,7,1,6,4,Other Publishers,0.0,0.0,0,0.0
2013.0,J,6,1,4,2,Other Publishers,0.0,0.0,0,1.0
2013.0,J,9,1,4,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,10,1,3,1,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,S,2,0,3,0,Other Publishers,0.0,0.0,0,1.0
2013.0,J,1,0,6,0,WILEY-BLACKWELL,0.0,0.0,0,1.0
2013.0,J,6,1,5,3,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,9,1,7,4,Other Publishers,0.0,0.0,0,0.0
2013.0,J,8,1,12,4,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,9,0,2,0,Other Publishers,0.0,0.0,0,0.0
2013.0,S,9,0,9,0,Other Publishers,0.0,0.0,0,0.0
2013.0,S,2,0,2,0,Other Publishers,0.0,0.0,0,1.0
2013.0,J,7,1,3,5,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,9,1,4,1,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,S,4,0,4,0,Other Publishers,0.0,0.0,0,1.0
2013.0,J,16,1,8,2,Other Publishers,0.0,0.0,0,0.0
2013.0,J,17,0,8,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,16,1,7,4,Other Publishers,0.0,0.0,0,0.0
2013.0,J,15,1,7,4,Other Publishers,0.0,0.0,0,0.0
2013.0,J,20,1,11,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,10,1,12,4,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,12,1,6,6,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,9,1,5,4,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,11,1,7,4,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,7,1,3,1,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,9,1,5,2,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,11,1,6,1,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,S,5,0,5,0,Other Publishers,0.0,0.0,0,1.0
2013.0,J,4,1,7,1,WILEY-BLACKWELL,0.0,0.0,0,1.0
2013.0,J,4,0,7,0,WILEY-BLACKWELL,0.0,0.0,0,1.0
2013.0,J,5,1,5,3,WILEY-BLACKWELL,0.0,0.0,0,1.0
2013.0,J,5,1,8,1,WILEY-BLACKWELL,0.0,0.0,0,1.0
2013.0,S,2,1,3,3,Other Publishers,0.0,0.0,0,1.0
2013.0,J,7,0,7,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,5,1,5,4,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,13,1,8,2,Other Publishers,0.0,0.0,0,0.0
2013.0,J,9,1,2,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,7,0,12,0,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,18,1,4,1,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,11,1,6,2,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,11,1,2,1,Other Publishers,0.0,0.0,0,0.0
2013.0,S,2,0,3,0,Other Publishers,0.0,0.0,0,0.0
2013.0,S,8,1,7,7,Other Publishers,0.0,0.0,0,0.0
2013.0,J,7,1,5,4,Other Publishers,0.0,0.0,0,0.0
2013.0,J,14,1,9,3,Other Publishers,0.0,0.0,0,0.0
2013.0,J,13,1,6,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,4,0,6,0,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2013.0,J,4,0,2,0,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2013.0,J,5,0,9,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,9,1,3,2,Other Publishers,0.0,0.0,0,0.0
2013.0,J,10,1,6,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,10,1,6,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,16,1,8,2,SPRINGER,0.0,0.0,0,1.0
2013.0,J,2,0,1,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,6,0,6,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,8,1,2,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,7,1,7,1,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,8,1,5,3,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,S,7,1,3,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,11,1,3,3,Other Publishers,0.0,0.0,0,0.0
2013.0,J,7,1,7,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,7,1,4,4,Other Publishers,0.0,1.0,1,0.0
2013.0,J,14,1,11,5,Other Publishers,0.0,0.0,0,0.0
2013.0,S,6,0,4,0,Other Publishers,0.0,0.0,0,1.0
2013.0,J,3,0,9,0,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,15,1,5,2,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,S,2,1,4,2,Other Publishers,0.0,1.0,1,1.0
2013.0,J,18,0,2,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,17,1,8,5,Other Publishers,0.0,0.0,0,0.0
2013.0,J,10,1,6,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,7,1,3,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,10,1,9,2,Other Publishers,0.0,0.0,0,0.0
2013.0,J,14,1,1,2,Other Publishers,0.0,0.0,0,0.0
2013.0,J,15,1,8,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,5,0,5,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,8,1,5,1,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,9,1,7,2,Other Publishers,0.0,0.0,0,0.0
2013.0,J,4,0,2,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,11,0,6,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,7,1,7,3,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,S,34,0,2,0,Other Publishers,0.0,0.0,0,0.0
2013.0,S,44,0,2,0,Other Publishers,0.0,0.0,0,0.0
2013.0,S,40,0,2,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,9,0,3,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,6,1,5,6,Other Publishers,0.0,1.0,1,0.0
2013.0,J,4,1,9,1,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,5,1,5,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,15,1,7,2,Other Publishers,0.0,0.0,0,0.0
2013.0,J,7,1,6,3,Other Publishers,0.0,0.0,0,0.0
2013.0,J,11,0,3,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,8,0,4,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,8,1,3,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,7,1,7,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,4,0,3,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,3,1,7,2,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,7,1,6,2,Other Publishers,0.0,0.0,0,0.0
2013.0,J,9,1,3,3,Other Publishers,0.0,0.0,0,0.0
2013.0,J,9,1,2,1,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,15,1,8,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,10,1,4,2,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,4,0,4,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,10,1,16,2,Other Publishers,0.0,0.0,0,0.0
2013.0,J,8,1,4,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,7,1,5,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,7,1,5,2,Other Publishers,0.0,0.0,0,0.0
2013.0,S,5,0,1,0,Other Publishers,0.0,0.0,0,1.0
2013.0,S,2,0,4,0,Other Publishers,0.0,0.0,0,1.0
2013.0,S,2,0,5,0,Other Publishers,0.0,0.0,0,1.0
2013.0,J,11,1,7,4,Other Publishers,0.0,0.0,0,0.0
2013.0,J,4,0,2,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,9,1,8,8,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,5,1,6,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,9,1,6,2,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,5,0,5,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,4,0,2,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,7,1,6,2,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,7,1,5,2,Other Publishers,0.0,0.0,0,0.0
2013.0,J,3,1,5,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,8,1,5,3,Other Publishers,0.0,0.0,0,0.0
2013.0,J,5,1,5,2,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2013.0,J,10,1,5,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,7,1,7,2,Other Publishers,0.0,0.0,0,0.0
2013.0,S,3,1,3,3,Other Publishers,0.0,0.0,0,1.0
2013.0,J,9,0,2,0,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,8,1,4,4,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,5,0,1,0,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,J,4,1,3,2,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,J,7,1,9,4,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,5,1,2,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,7,0,5,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,6,1,5,2,Other Publishers,0.0,0.0,0,0.0
2013.0,S,3,0,5,0,Other Publishers,0.0,0.0,0,1.0
2013.0,S,3,1,7,3,Other Publishers,0.0,0.0,0,1.0
2013.0,S,2,1,10,1,Other Publishers,0.0,0.0,0,1.0
2013.0,S,2,1,5,2,Other Publishers,0.0,1.0,1,1.0
2013.0,S,2,0,3,0,Other Publishers,0.0,0.0,0,1.0
2013.0,S,3,0,5,0,Other Publishers,0.0,0.0,0,1.0
2013.0,S,2,1,6,1,Other Publishers,0.0,0.0,0,1.0
2013.0,S,2,0,7,0,Other Publishers,0.0,0.0,0,1.0
2013.0,S,2,1,4,2,Other Publishers,0.0,0.0,0,1.0
2013.0,S,3,0,6,0,Other Publishers,0.0,0.0,0,1.0
2013.0,J,8,0,4,0,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2013.0,J,14,1,3,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,8,1,2,1,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,8,1,6,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,11,0,6,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,7,0,6,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,5,1,6,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,8,1,6,4,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2013.0,J,10,1,10,1,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2013.0,J,10,1,6,3,Other Publishers,0.0,0.0,0,0.0
2013.0,J,9,1,6,1,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,8,1,2,2,Other Publishers,0.0,0.0,0,0.0
2013.0,J,3,0,2,0,WILEY-BLACKWELL,0.0,0.0,0,1.0
2013.0,J,18,1,2,1,WILEY-BLACKWELL,0.0,0.0,0,1.0
2013.0,J,15,1,6,1,WILEY-BLACKWELL,0.0,0.0,0,1.0
2013.0,J,5,1,7,5,WILEY,0.0,0.0,0,1.0
2013.0,J,10,1,4,3,WILEY-BLACKWELL,0.0,0.0,0,1.0
2013.0,J,12,1,4,1,WILEY-BLACKWELL,0.0,0.0,0,1.0
2013.0,J,10,0,5,0,WILEY-BLACKWELL,0.0,0.0,0,1.0
2013.0,J,12,1,6,6,Other Publishers,0.0,0.0,0,0.0
2013.0,J,7,1,3,4,WILEY-V C H VERLAG GMBH,0.0,0.0,0,1.0
2013.0,J,7,1,4,2,Other Publishers,0.0,0.0,0,0.0
2013.0,J,10,1,5,2,Other Publishers,0.0,0.0,0,0.0
2013.0,J,8,1,8,2,Other Publishers,0.0,0.0,0,0.0
2013.0,J,17,1,2,2,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,4,0,2,0,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,11,1,4,1,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,8,1,8,3,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,10,1,8,5,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,12,0,4,0,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,10,1,10,3,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,16,1,6,1,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,4,0,5,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,4,0,4,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,3,0,2,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,6,0,2,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,46,1,5,5,PERGAMON-ELSEVIER SCIENCE LTD,0.0,0.0,0,0.0
2013.0,J,10,1,10,9,AMER CHEMICAL SOC,0.0,1.0,1,1.0
2013.0,J,8,1,4,1,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,9,1,7,2,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,7,0,2,0,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,7,0,8,0,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,12,1,4,5,WILEY-BLACKWELL,0.0,0.0,0,1.0
2013.0,J,10,1,10,1,WILEY,0.0,0.0,0,1.0
2013.0,J,4,1,5,2,WILEY-V C H VERLAG GMBH,0.0,0.0,0,1.0
2013.0,J,17,1,2,1,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,3,1,8,5,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,8,1,5,4,WILEY-V C H VERLAG GMBH,0.0,0.0,0,1.0
2013.0,J,9,0,3,0,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2013.0,J,16,1,7,5,Other Publishers,0.0,0.0,0,0.0
2013.0,J,7,1,7,3,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,J,9,0,3,0,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,J,10,1,2,2,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,J,26,1,2,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,12,1,8,1,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2013.0,J,11,1,4,2,WILEY-V C H VERLAG GMBH,0.0,0.0,0,1.0
2013.0,J,10,1,8,1,WILEY-V C H VERLAG GMBH,0.0,0.0,0,1.0
2013.0,J,14,1,5,3,WILEY-V C H VERLAG GMBH,0.0,0.0,0,1.0
2013.0,J,17,1,19,3,WILEY-V C H VERLAG GMBH,0.0,0.0,0,1.0
2013.0,J,12,0,1,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,10,1,5,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,7,1,3,1,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,J,10,1,7,3,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,4,1,5,3,Other Publishers,0.0,0.0,0,0.0
2013.0,J,4,1,9,3,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,9,1,2,5,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,8,1,3,2,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,3,1,6,2,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,7,0,1,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,14,1,5,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,10,1,5,2,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,8,1,4,1,WILEY,0.0,0.0,0,1.0
2013.0,J,9,1,4,2,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,1,0,1,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,10,0,4,0,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2013.0,J,8,1,6,3,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2013.0,J,11,1,7,3,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2013.0,J,17,0,8,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,20,1,3,3,Other Publishers,0.0,0.0,0,0.0
2013.0,J,7,1,5,1,Other Publishers,0.0,0.0,0,0.0
2013.0,J,9,1,4,2,ROYAL SOC CHEMISTRY,0.0,0.0,0,1.0
2013.0,J,9,1,3,2,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2013.0,J,10,1,4,2,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2013.0,J,9,1,4,2,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2013.0,J,8,1,8,1,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2013.0,J,9,1,4,4,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2013.0,J,8,1,9,3,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2013.0,J,10,1,6,6,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2013.0,J,9,1,11,1,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2013.0,J,9,1,9,2,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2013.0,J,13,1,6,2,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2013.0,J,12,1,10,1,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2013.0,J,10,1,10,8,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2013.0,J,12,1,4,2,ELSEVIER SCI LTD,0.0,1.0,1,1.0
2013.0,J,2,0,2,0,WILEY-V C H VERLAG GMBH,0.0,0.0,0,1.0
2013.0,J,6,1,7,2,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,J,7,1,6,1,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,J,8,1,9,10,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,J,6,1,8,4,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,J,8,1,3,2,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,J,21,1,12,2,Other Publishers,0.0,0.0,0,0.0
2013.0,J,15,0,10,0,Other Publishers,0.0,0.0,0,0.0
2013.0,J,13,1,5,3,Other Publishers,0.0,0.0,0,0.0
2013.0,J,6,1,4,1,SPRINGER,0.0,0.0,0,1.0
2013.0,J,9,1,8,3,SPRINGER,0.0,0.0,0,1.0
2013.0,J,10,1,6,6,SPRINGER,0.0,0.0,0,1.0
2013.0,J,12,1,5,5,SPRINGER,0.0,0.0,0,1.0
2013.0,J,9,1,5,2,SPRINGER,0.0,0.0,0,1.0
2013.0,J,10,1,6,1,SPRINGER,0.0,0.0,0,1.0
2013.0,J,9,1,6,3,SPRINGER,0.0,0.0,0,1.0
2013.0,J,9,0,3,0,SPRINGER,0.0,0.0,0,1.0
2013.0,J,10,1,5,1,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,J,10,1,5,5,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,J,10,1,6,2,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,J,10,1,4,1,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,J,10,1,4,2,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2013.0,J,5,0,3,0,Other Publishers,0.0,0.0,0,0.0
